Text,Target,Competence,Sociability,Trust
Women should come with a money-back guarantee. If this doesn't work out because you're a dumb bitch I should get my money back.,Women,-3,-3,-2
Women shouldn't be topless! Oh shit and here I thought my breasts were for feeding babies and not the male gaze. My bad,Women,0,0,0
Women want to be treated as equals until they get hit after hitting a man first. BULL SHIT! MOTHA FUCK,Women,-2,-2,-3
Women's rights are a joke.  Omg I can't even. Lol go thank your mom for keeping you.,Women,0,-2,-1
Wondering if my Hilary 2016 sticker will affect my popularity at the shooting range... #firstdate,Hillary Clinton,0,0,1
Wondering who is going to make your suites now. @realDonaldTrump  Maybe the rapist and killers you speak about will.,Donald Trump,-2,-3,-2
Would that the rest of #us were able to escape from #Clinton as well #ClintonCorrectional #HillaryClinton #escapeClinton,Hillary Clinton,-1,-1,-3
Would you rather have women taking dangerous concoctions to induce abortions or know they are getting a safe & legal one?,Women,0,1,0
Wow ! He doesn't stop ! 4 hours ago Trump tweets ' big rally in Georgia ' this Saturday . His incentive is so destructive to America !!!,Donald Trump,0,-2,-2
Y did #randpaul take donations from a #WhiteSupremacy group after shaking hands with black leaders? #BlackLivesMatter #gop,Environmentalists,0,-1,0
YES! Community policing is answer to rebuilding trust in our communities between law enforcement and the people they serve.,Hillary Clinton,0,1,0
Yes HRC subject 2 dbl standard Smh Come on @billclinton @HillaryClinton U Knew @user Donations Would b Scrutinized; Spun!,Hillary Clinton,0,-1,-2
Yes women it's not fair that men staying at home is shamed by society. We must change ppl additudes  #everydaysexism,Women,0,0,1
"You can change the laws of America, but you can never change the Law of God. Marriage is between a man and a woman.",Women,1,0,0
"You can't grow an economy from the bottom up. If she gets in, we're ALL in trouble",Hillary Clinton,-2,-1,-2
You can't think by yourself about life and believe in god. It just doesn't add up,Religious people,-2,-2,-2
"You cant fix stupid, might not be able to vote them out either.",Hillary Clinton,-2,-1,-1
You don't have to be a lawyer to know the Clintons violated ethics rules.,Hillary Clinton,-1,-1,-3
You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCare. #tcot @realDonaldTrump,Barack Obama,0,-1,-1
You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCare. #tcot @realDonaldTrump,Hillary Clinton,0,-1,0
You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech.,Donald Trump,0,-1,-3
You know emailgate must be going nowhere when Fox News are hashing out the Bosnia 'sniper fire' story again.,Hillary Clinton,0,0,-1
You know you're in a patriarchy when women are the ones who are blamed for prostitution #whatisjustice #inequality,Women,-1,0,1
"You know, when you talk bad about Hillary, in a sense, you're talking bad about me.",Hillary Clinton,1,0,1
"You want to hear something really ugly, 1 in 5 women will be sexually assaulted in their time in college #MisogynyIsUgly",Women,1,-1,0
"You're a idiot if you vote for Hillary, her and Obama are The Epitome  of what's wrong with this country #Benghazi",Barack Obama,-2,-2,-3
"You're a idiot if you vote for Hillary, her and Obama are The Epitome  of what's wrong with this country #Benghazi",Hillary Clinton,-3,-2,-2
You're combover looks like the cupacabra  Guillermo @jimmykimmel so funny,Donald Trump,0,-1,0
"Your life, your body, your choice.  #womenshealth #womensrights",Women,2,2,1
"atheism involves what a person does or does not believe, agnosticism involves what a person does or does not know.  #Waterford",Nonreligious people,1,0,0
feminist: *says something about women to be treated as equal human beings*  some asshole: you're ugly  wow nice okay lmao,Women,0,0,0
he was getting divorced & filing bankruptcies @user #Trump #bankrupt #Election2016,Donald Trump,-1,-1,-2
"hey ""transparent"" @HillaryClinton so...who is ""Santa""? #LibHack #Pay2Play #Corruptocrat #tcot #Benghazi #VinceFoster #Monica",Hillary Clinton,-1,-2,-2
hey @HillaryClinton when you LIED about the lack of a subpoena...you REALLY thought you wouldn't get caught? #LIAR #Corruptocrat,Hillary Clinton,-1,-2,-3
"hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now",Donald Trump,-1,0,1
"hooks says that we continue,even though it's hard and causes pain, because of those people we look to #whatawoman #bellhooks #love",Women,1,1,2
i want donald trump to win the presidency so bad. he cant be bought out like all the others. and he sticks to his convictions,Donald Trump,2,2,1
if Hillary wins the election there's a chance we might move to Australia. #HILLARY4PRES,Hillary Clinton,-1,-1,-1
im a strong independent black woman who don't need no daddy #lol #girlpower,Women,1,2,1
"just want to give a big #shoutout to my #1 man these days, @realDonaldTrump  Get 'er done, big guy!!",Donald Trump,1,3,3
"of the many @realDonaldTrump racist comments, this one takes the prize!  ""Laziness is a trait in blacks.""",Donald Trump,-2,-2,-2
"over the river and through the woods, and UP WITH HILL WE GO! Yass #HillaryClinton  #Hillary",Hillary Clinton,1,2,2
people in the government care more about words in a bible than women and their bodies,Women,1,0,-2
"point is . Climate scientists are definitely not alarmist . So far they've underestimated how soon we would cross those tipping points . We've left the Goldilocks zone and likely won't see it again for generations , if ever . The best we can do now is vote blue . Please . Vote blue .",Environmentalists,1,1,2
pro-life? no you're more pro-birth then after that the baby can support itself!!! #makesnosense #prowomen,Women,0,0,1
so dumb that politicians in the U.S. are obligated to sprinkle in religious language when talking to constituents,Religious people,-1,0,-2
tired of anti-womanist respectability politics. we need a safe space for women can look like they're at the club at an interview,Women,0,0,1
"when they say men look at women like a piece of meat what do they even mean, they want to cook & eat her? #YesAllWomen",Women,1,0,0
you can't say you support women's rights but be against abortion,Women,1,0,0
